6.117096900939941406e+00,9.057042598724365234e-01
6.289131164550781250e+00,8.571184873580932617e-01
8.765129089355468750e+00,1.523155093193054199e+00
6.862684726715087891e+00,2.424890995025634766e+00
7.721211433410644531e+00,2.564978361129760742e+00
7.648374557495117188e+00,9.610315561294555664e-01
7.060623645782470703e+00,-1.139263153076171875e+00
7.962714195251464844e+00,1.963836908340454102e+00
5.316546440124511719e+00,1.050083279609680176e+00
4.683511257171630859e+00,1.535151481628417969e+00
8.994585990905761719e+00,5.538411140441894531e-01
8.031989097595214844e+00,2.479100227355957031e+00
6.701769828796386719e+00,7.118207216262817383e-01
5.575847148895263672e+00,-1.136677190661430359e-01
9.747097969055175781e+00,2.094040393829345703e+00
8.376669883728027344e+00,-3.735858201980590820e-01
5.790060520172119141e+00,-7.401221990585327148e-02
9.423052787780761719e+00,2.606183052062988281e+00
6.417157649993896484e+00,-6.201280355453491211e-01
5.790838241577148438e+00,1.811041951179504395e+00
7.590512752532958984e+00,2.452564239501953125e+00
8.139947891235351562e+00,6.697975993156433105e-01
5.058926105499267578e+00,-2.084513902664184570e-01
6.780030250549316406e+00,1.229203104972839355e+00
9.401285171508789062e+00,4.565033316612243652e-01
9.077871322631835938e+00,7.771495580673217773e-01
9.409358978271484375e+00,2.747597694396972656e+00
7.598493576049804688e+00,1.312409996986389160e+00
7.568942070007324219e+00,-4.170071780681610107e-01
6.318151473999023438e+00,9.006330966949462891e-01
7.450150012969970703e+00,2.170291900634765625e+00
6.281607627868652344e+00,-6.153288483619689941e-01
6.544676780700683594e+00,-8.741069585084915161e-03
9.937882423400878906e+00,2.205640226602554321e-01
5.995409011840820312e+00,2.452869653701782227e+00
5.525372982025146484e+00,1.016867756843566895e+00
8.546194076538085938e+00,6.054126620292663574e-01
1.001741313934326172e+01,5.494077205657958984e-01
9.244936943054199219e+00,1.339285969734191895e-01
8.774494171142578125e+00,2.130640029907226562e+00
4.993566513061523438e+00,5.573145151138305664e-01
7.475245952606201172e+00,1.100781634449958801e-01
6.521442890167236328e+00,9.259402751922607422e-01
5.201122283935546875e+00,1.730820536613464355e+00
5.182153224945068359e+00,5.911785364151000977e-01
8.498167991638183594e+00,-3.676272034645080566e-01
6.235785484313964844e+00,1.395463109016418457e+00
8.645658493041992188e+00,2.898918986320495605e-01
8.861556053161621094e+00,1.555306792259216309e+00
7.045001983642578125e+00,-7.282826900482177734e-01
7.300827980041503906e+00,2.412825822830200195e+00
7.296720027923583984e+00,7.729856371879577637e-01
8.749206542968750000e+00,-3.156628012657165527e-01
4.994781970977783203e+00,1.739514470100402832e-01
7.289974212646484375e+00,3.119015216827392578e+00
8.264742851257324219e+00,-2.851091027259826660e-01
9.161807060241699219e+00,2.024328470230102539e+00
5.886548995971679688e+00,2.057463407516479492e+00
4.911869525909423828e+00,8.884414434432983398e-01
9.546198844909667969e+00,6.836768388748168945e-01
6.981994152069091797e+00,-5.183389186859130859e-01
6.013535022735595703e+00,-4.661362990736961365e-02
5.039268970489501953e+00,1.467879772186279297e+00
7.930013656616210938e+00,-6.038180589675903320e-01
7.362786293029785156e+00,8.774983882904052734e-01
8.609757423400878906e+00,1.676682233810424805e+00
6.505984306335449219e+00,-7.640683054924011230e-01
6.300506591796875000e+00,1.235067129135131836e+00
8.996737480163574219e+00,1.791406393051147461e+00
7.680635929107666016e+00,-2.654430568218231201e-01
5.896255970001220703e+00,-9.462684392929077148e-01
4.934686183929443359e+00,2.983331680297851562e-01
5.804546356201171875e+00,4.505430161952972412e-01
6.490454196929931641e+00,1.802391886711120605e+00
5.350621700286865234e+00,1.479199767112731934e+00
7.622801303863525391e+00,-3.288460969924926758e-01
7.680053234100341797e+00,2.095625638961791992e+00
8.139210700988769531e+00,1.333261251449584961e+00
8.363245010375976562e+00,7.213419079780578613e-01
8.758746147155761719e+00,8.749354481697082520e-01
4.993886947631835938e+00,1.068748116493225098e+00
8.360054016113281250e+00,1.655024290084838867e+00
7.896754264831542969e+00,1.927613019943237305e+00
9.599465370178222656e+00,3.075812757015228271e-01
8.075646400451660156e+00,-1.264454722404479980e-01
6.931138992309570312e+00,-1.358929127454757690e-01
8.273147583007812500e+00,2.713268995285034180e+00
8.997907638549804688e+00,3.969525694847106934e-01
