9.278848648071289062e+00,2.639130353927612305e+00
1.114142894744873047e+01,6.464810371398925781e+00
9.594374656677246094e+00,3.431914329528808594e+00
9.642981529235839844e+00,5.438857078552246094e+00
1.164497661590576172e+01,6.454483032226562500e+00
1.304467964172363281e+01,4.282926559448242188e+00
1.065191936492919922e+01,4.131517410278320312e+00
1.122620296478271484e+01,5.607494354248046875e+00
1.238143444061279297e+01,7.436761379241943359e+00
9.653360366821289062e+00,7.010907173156738281e+00
1.125937271118164062e+01,6.189557552337646484e+00
9.910313606262207031e+00,3.389509677886962891e+00
9.185772895812988281e+00,3.446605920791625977e+00
1.333439540863037109e+01,5.207928657531738281e+00
1.194953346252441406e+01,5.594479084014892578e+00
9.747808456420898438e+00,3.219203948974609375e+00
9.926754951477050781e+00,5.510106086730957031e+00
1.300155162811279297e+01,5.632579326629638672e+00
9.399421691894531250e+00,7.701206684112548828e+00
1.178998279571533203e+01,6.810467243194580078e+00
9.825005531311035156e+00,3.189793586730957031e+00
1.322887992858886719e+01,4.516714096069335938e+00
1.145032215118408203e+01,8.144020080566406250e+00
1.157356262207031250e+01,2.498398542404174805e+00
1.082966041564941406e+01,1.797660946846008301e+00
1.252993106842041016e+01,2.968257904052734375e+00
1.165930175781250000e+01,8.078911781311035156e+00
9.064020156860351562e+00,6.098817825317382812e+00
1.044081115722656250e+01,4.231648921966552734e+00
1.278044128417968750e+01,6.258435249328613281e+00
1.206683349609375000e+01,4.530102729797363281e+00
1.230471515655517578e+01,7.601083278656005859e+00
9.636863708496093750e+00,4.783642292022705078e+00
9.808307647705078125e+00,1.925198912620544434e+00
1.192835235595703125e+01,6.245610237121582031e+00
1.218765163421630859e+01,7.650199413299560547e+00
9.323899269104003906e+00,3.538165569305419922e+00
9.904401779174804688e+00,3.490707159042358398e+00
9.070986747741699219e+00,3.185910463333129883e+00
1.003654098510742188e+01,5.621389865875244141e+00
1.058535289764404297e+01,7.294639587402343750e+00
1.102080917358398438e+01,6.337084293365478516e+00
1.162006568908691406e+01,1.882673740386962891e+00
1.323980617523193359e+01,6.131583690643310547e+00
1.181199645996093750e+01,7.920087337493896484e+00
9.262351989746093750e+00,4.304169654846191406e+00
1.247018814086914062e+01,4.853721618652343750e+00
9.030016899108886719e+00,3.308184385299682617e+00
1.030764675140380859e+01,6.246275901794433594e+00
1.105439281463623047e+01,8.209764480590820312e+00
1.217318820953369141e+01,2.444029331207275391e+00
9.658870697021484375e+00,2.577033758163452148e+00
1.164948177337646484e+01,4.074344158172607422e+00
1.237022399902343750e+01,7.684110641479492188e+00
1.196234416961669922e+01,5.859576702117919922e+00
1.115014266967773438e+01,3.468780279159545898e+00
9.816387176513671875e+00,2.711326122283935547e+00
1.301973247528076172e+01,5.654527664184570312e+00
1.153246116638183594e+01,7.910871982574462891e+00
8.941225051879882812e+00,2.344916105270385742e+00
9.709901809692382812e+00,5.028907299041748047e+00
1.258553695678710938e+01,6.770145893096923828e+00
1.164281845092773438e+01,8.205804824829101562e+00
9.606140136718750000e+00,6.251715660095214844e+00
9.220608711242675781e+00,5.002555370330810547e+00
1.203766632080078125e+01,3.598517894744873047e+00
1.161432456970214844e+01,4.494928836822509766e+00
1.154280090332031250e+01,6.576561450958251953e+00
1.124102210998535156e+01,2.067533254623413086e+00
1.123604679107666016e+01,2.470606327056884766e+00
1.251730823516845703e+01,5.660009860992431641e+00
1.043824863433837891e+01,8.313341140747070312e+00
1.100522899627685547e+01,6.762270450592041016e+00
8.779273033142089844e+00,4.759928226470947266e+00
1.047284030914306641e+01,5.727385997772216797e+00
1.258745288848876953e+01,5.271008014678955078e+00
9.768074035644531250e+00,6.890934944152832031e+00
1.053307819366455078e+01,2.460617780685424805e+00
1.130127334594726562e+01,2.650605678558349609e+00
1.142839145660400391e+01,3.667697429656982422e+00
1.225669288635253906e+01,7.350274562835693359e+00
1.146763706207275391e+01,4.417739391326904297e+00
1.014003562927246094e+01,6.010552406311035156e+00
1.263398933410644531e+01,2.929485321044921875e+00
1.216368579864501953e+01,3.424528360366821289e+00
1.087525367736816406e+01,5.615649700164794922e+00
1.038545894622802734e+01,2.006177186965942383e+00
1.050759506225585938e+01,2.954197406768798828e+00
1.220640087127685547e+01,7.547981262207031250e+00
1.000878906250000000e+01,8.174553871154785156e+00
9.319634437561035156e+00,2.720360040664672852e+00
8.641977310180664062e+00,4.385232448577880859e+00
1.247087860107421875e+01,3.990151643753051758e+00
1.230484676361083984e+01,5.449684619903564453e+00
1.175028038024902344e+01,7.776395797729492188e+00
1.040885543823242188e+01,2.653765916824340820e+00
1.116093063354492188e+01,2.936576604843139648e+00
1.242776393890380859e+01,3.002639770507812500e+00
9.978894233703613281e+00,8.186200141906738281e+00
8.970319747924804688e+00,5.210804462432861328e+00
8.568760871887207031e+00,2.820542335510253906e+00
1.274702358245849609e+01,3.083014249801635742e+00
1.153306007385253906e+01,5.076616287231445312e+00
1.054170799255371094e+01,8.186808586120605469e+00
1.183763122558593750e+01,2.658968687057495117e+00
1.137653541564941406e+01,4.884153842926025391e+00
1.050167846679687500e+01,5.824450969696044922e+00
1.208273124694824219e+01,7.670067787170410156e+00
8.785183906555175781e+00,4.758112907409667969e+00
9.288203239440917969e+00,2.370393037796020508e+00
1.282906913757324219e+01,3.902848482131958008e+00
1.145225238800048828e+01,8.131414413452148438e+00
1.149837875366210938e+01,6.172606945037841797e+00
8.807405471801757812e+00,2.931119203567504883e+00
1.078755474090576172e+01,2.640808820724487305e+00
1.366933059692382812e+01,5.887560367584228516e+00
1.177738189697265625e+01,8.184418678283691406e+00
1.052126693725585938e+01,7.011515140533447266e+00
1.238544845581054688e+01,2.459649801254272461e+00
9.099159240722656250e+00,3.007420539855957031e+00
1.137311935424804688e+01,6.689708709716796875e+00
1.214344787597656250e+01,7.360702037811279297e+00
1.157134056091308594e+01,1.791459798812866211e+00
9.704610824584960938e+00,5.944575309753417969e+00
1.096317100524902344e+01,3.304591417312622070e+00
1.062443828582763672e+01,8.086475372314453125e+00
1.093946838378906250e+01,3.505838394165039062e+00
1.189655780792236328e+01,1.985839486122131348e+00
1.134429550170898438e+01,3.541651010513305664e+00
1.076090145111083984e+01,6.008260250091552734e+00
1.131985569000244141e+01,3.844464540481567383e+00
1.044138240814208984e+01,4.143932342529296875e+00
8.984871864318847656e+00,6.784640312194824219e+00
1.133521652221679688e+01,4.684627532958984375e+00
1.136042881011962891e+01,8.297059059143066406e+00
1.037619781494140625e+01,6.168574810028076172e+00
9.703487396240234375e+00,2.971245288848876953e+00
1.264780521392822266e+01,2.918276786804199219e+00
9.037662506103515625e+00,5.286246776580810547e+00
1.049863815307617188e+01,8.022984504699707031e+00
8.784239768981933594e+00,2.782005786895751953e+00
1.171073246002197266e+01,2.291121721267700195e+00
1.366618728637695312e+01,5.372631549835205078e+00
1.172830200195312500e+01,8.050789833068847656e+00
9.160253524780273438e+00,4.550340175628662109e+00
8.990817070007324219e+00,2.413897991180419922e+00
1.232519054412841797e+01,4.387768745422363281e+00
9.032738685607910156e+00,6.002098083496093750e+00
1.302545928955078125e+01,4.855807304382324219e+00
1.066492176055908203e+01,2.058143377304077148e+00
1.303576946258544922e+01,6.166896820068359375e+00
1.091073608398437500e+01,7.006600856781005859e+00
1.185195636749267578e+01,7.874494075775146484e+00
9.573697090148925781e+00,2.619697093963623047e+00
1.106455898284912109e+01,3.776814937591552734e+00
1.058267116546630859e+01,3.778322696685791016e+00
1.169899940490722656e+01,6.175599098205566406e+00
1.144161224365234375e+01,5.961776256561279297e+00
1.189111709594726562e+01,1.884235262870788574e+00
9.936382293701171875e+00,6.223492622375488281e+00
1.117026424407958984e+01,6.498811244964599609e+00
1.082800674438476562e+01,8.432187080383300781e+00
9.382964134216308594e+00,4.251010894775390625e+00
1.315958404541015625e+01,4.103971481323242188e+00
1.055690860748291016e+01,5.353106021881103516e+00
9.530051231384277344e+00,7.829736709594726562e+00
1.276971054077148438e+01,4.461727142333984375e+00
8.915868759155273438e+00,2.561513662338256836e+00
9.881726264953613281e+00,3.399149179458618164e+00
1.302716159820556641e+01,3.984821081161499023e+00
